10.1621/eKFA8s5YRX.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
2043049,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Slc47a1,99.35,0.461538462,1.290350419,1.97497E-05,10.1621/eKFA8s5YRX.1,
2043041,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Dnmt3b,99.35,0.461538462,1.411663849,1.97497E-05,10.1621/eKFA8s5YRX.1,
2042293,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Lhx2,99.35,0.461538462,1.576546927,1.97497E-05,10.1621/eKFA8s5YRX.1,
2041620,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Tmem51,99.35,0.461538462,1.290147948,1.97497E-05,10.1621/eKFA8s5YRX.1,
2040716,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Eps8l2,99.35,0.461538462,1.228903724,1.97497E-05,10.1621/eKFA8s5YRX.1,
2040434,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Slc25a13,99.35,0.461538462,1.365509993,1.97497E-05,10.1621/eKFA8s5YRX.1,
2028541,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Calcrl,99.26,0.368421053,1.273645874,2.30649E-05,10.1621/eKFA8s5YRX.1,
2037397,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Fst,99.26,0.368421053,1.427700818,2.30649E-05,10.1621/eKFA8s5YRX.1,
2035550,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Plk3,99.26,0.368421053,1.340779653,2.30649E-05,10.1621/eKFA8s5YRX.1,
2030074,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Cdkn1a,99.26,0.368421053,1.433969714,2.30649E-05,10.1621/eKFA8s5YRX.1,
2043519,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Fam196b,99.25,0.8,1.474735249,0.00003,10.1621/eKFA8s5YRX.1,
2033269,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Ang3,99.21,0.5,1.647415414,6.36898E-05,10.1621/eKFA8s5YRX.1,
2050151,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Etv6,99.21,0.5,1.280231154,6.36898E-05,10.1621/eKFA8s5YRX.1,
